X0,Y0,Z0,X1,Y1,Z1,X2,Y2,Z2,X3,Y3,Z3,X4,Y4,Z4,X5,Y5,Z5,X6,Y6,Z6,X7,Y7,Z7,X8,Y8,Z8,X9,Y9,Z9,X10,Y10,Z10,X11,Y11,Z11,X12,Y12,Z12,X13,Y13,Z13,X14,Y14,Z14,X15,Y15,Z15,X16,Y16,Z16,X17,Y17,Z17,X18,Y18,Z18,X19,Y19,Z19,X20,Y20,Z20,X21,Y21,Z21,X22,Y22,Z22,X23,Y23,Z23,X24,Y24,Z24,Tipo
0.398964,-0.158938,1.54648,0.385559,0.183926,1.58939,0.369538,0.50793,1.61671,0.397645,0.65797,1.59546,0.18387,0.359848,1.58765,-0.009187,0.364401,1.52573,0.044073,0.549923,1.45779,0.070863,0.640775,1.45145,0.580819,0.347496,1.59588,0.748725,0.353527,1.5266,0.701565,0.551403,1.46547,0.676819,0.643736,1.45363,0.300128,-0.15514,1.50797,0.355904,-0.543701,1.48117,0.379951,-0.830446,1.55264,0.371719,-0.902981,1.4795,0.477308,-0.154635,1.50615,0.463932,-0.49372,1.3642,0.515751,-0.824542,1.14226,0.509958,-0.83709,0.991023,0.373975,0.429323,1.61226,0.091874,0.733346,1.47534,0.031873,0.680251,1.44496,0.658132,0.731653,1.4672,0.628743,0.62405,1.43832,1
0.395131,-0.159707,1.52741,0.38349,0.183535,1.56922,0.369226,0.507642,1.59534,0.39531,0.658495,1.57495,0.183081,0.360105,1.5698,-0.009955,0.364539,1.50884,0.038325,0.54075,1.44347,0.066241,0.635229,1.43376,0.580214,0.347253,1.57508,0.749171,0.354651,1.50384,0.699861,0.55215,1.44504,0.674265,0.644082,1.43195,0.296407,-0.15621,1.49002,0.355487,-0.569923,1.47949,0.381453,-0.842662,1.55122,0.371934,-0.910937,1.46964,0.473306,-0.154943,1.48597,0.460908,-0.494123,1.34401,0.51384,-0.827378,1.12622,0.507921,-0.839555,0.974298,0.373225,0.429041,1.59119,0.08815,0.726406,1.45377,0.028697,0.680909,1.42788,0.652013,0.731295,1.4416,0.621219,0.637056,1.40576,1
0.392179,-0.162176,1.50481,0.381568,0.181982,1.54891,0.368153,0.506613,1.57731,0.393479,0.658353,1.55598,0.181166,0.360153,1.55097,-0.012088,0.364838,1.4886,0.038226,0.54886,1.4249,0.066157,0.64019,1.41758,0.578445,0.346925,1.55187,0.748047,0.355496,1.47718,0.694514,0.558729,1.41928,0.671436,0.646384,1.40866,0.293769,-0.160085,1.46862,0.354399,-0.57326,1.47281,0.380558,-0.845831,1.54484,0.361389,-0.892624,1.43718,0.469885,-0.155707,1.46212,0.457199,-0.496897,1.32708,0.516789,-0.832154,1.11461,0.510469,-0.843232,0.962434,0.371957,0.427917,1.57258,0.085235,0.729307,1.43685,0.026366,0.681097,1.41388,0.650403,0.731969,1.41689,0.621792,0.630076,1.39135,1
0.389194,-0.164141,1.48138,0.379365,0.181146,1.52722,0.366683,0.506484,1.55733,0.392001,0.658133,1.53723,0.181102,0.360118,1.53131,-0.01246,0.365663,1.47384,0.034424,0.543657,1.41172,0.062048,0.637608,1.40041,0.57874,0.346253,1.52957,0.747226,0.360022,1.45442,0.693706,0.557199,1.4002,0.66815,0.647621,1.3882,0.290948,-0.16228,1.4464,0.352794,-0.581141,1.45085,0.381741,-0.847925,1.53775,0.346573,-0.888352,1.42879,0.466611,-0.15724,1.4377,0.454682,-0.498834,1.30391,0.520015,-0.851738,1.12784,0.513298,-0.867088,0.978894,0.370307,0.427652,1.55216,0.085642,0.729979,1.42246,0.02384,0.687243,1.39619,0.648506,0.734231,1.39569,0.615534,0.640227,1.36568,1
0.386827,-0.166491,1.45634,0.378141,0.180728,1.50637,0.366416,0.507301,1.54019,0.390106,0.658832,1.51897,0.180186,0.36091,1.5152,-0.013281,0.365257,1.45698,0.031203,0.543746,1.39596,0.05871,0.638955,1.38519,0.580595,0.345325,1.50935,0.746776,0.36286,1.43213,0.691461,0.55896,1.37783,0.66435,0.649343,1.3683,0.289127,-0.166463,1.42282,0.345922,-0.577299,1.42809,0.379358,-0.840564,1.52216,0.333446,-0.904878,1.44885,0.463449,-0.157422,1.41103,0.453693,-0.501029,1.28496,0.515774,-0.861973,1.12669,0.507557,-0.878302,0.978642,0.369817,0.42822,1.53412,0.078863,0.729216,1.40369,0.020879,0.684788,1.38162,0.639486,0.730895,1.37915,0.6438,0.616181,1.39971,1
0.384745,-0.162666,1.43044,0.376239,0.183612,1.48437,0.364868,0.509147,1.52228,0.388541,0.661484,1.50222,0.179155,0.363269,1.49834,-0.014852,0.36431,1.44142,0.027967,0.543846,1.37922,0.054583,0.639464,1.36951,0.579472,0.345416,1.48738,0.745402,0.364434,1.40817,0.688043,0.564518,1.35929,0.661099,0.651504,1.34924,0.286041,-0.16079,1.39747,0.335223,-0.574273,1.39959,0.374436,-0.874806,1.52063,0.364615,-0.888669,1.37488,0.462157,-0.155586,1.3848,0.452433,-0.499402,1.25877,0.513954,-0.875497,1.14864,0.504283,-0.894161,1.00448,0.368166,0.430328,1.51516,0.072679,0.733248,1.39028,0.01543,0.688163,1.36643,0.637556,0.738075,1.36152,0.613499,0.641312,1.33838,1
0.381786,-0.157979,1.4081,0.374235,0.187732,1.46481,0.363755,0.512337,1.50561,0.386189,0.665308,1.48558,0.177328,0.36621,1.48369,-0.015605,0.364095,1.42692,0.024019,0.542842,1.36453,0.04896,0.640877,1.35274,0.576317,0.348504,1.46675,0.74262,0.366529,1.38837,0.686597,0.563015,1.34153,0.657878,0.65339,1.32939,0.282279,-0.15472,1.37545,0.320306,-0.561509,1.36298,0.358616,-0.866969,1.49607,0.347444,-0.880469,1.3502,0.459825,-0.152399,1.36212,0.452026,-0.496845,1.23798,0.49988,-0.878524,1.14336,0.487181,-0.897813,0.999977,0.366834,0.433777,1.49774,0.064839,0.734995,1.37478,0.010426,0.688954,1.35122,0.636808,0.737896,1.33956,0.610749,0.639994,1.32255,1
0.379462,-0.152708,1.38773,0.371985,0.192757,1.44602,0.361706,0.516677,1.48858,0.382922,0.669225,1.46737,0.176812,0.366657,1.48069,-0.0176,0.36418,1.41316,0.019931,0.544364,1.34978,0.044363,0.642074,1.33742,0.574765,0.349858,1.45772,0.740052,0.370848,1.36727,0.683309,0.567329,1.32327,0.654344,0.653706,1.31092,0.279464,-0.148511,1.35576,0.301254,-0.53714,1.31853,0.346538,-0.854484,1.46847,0.333825,-0.867786,1.32254,0.457826,-0.148267,1.34112,0.451928,-0.493545,1.21976,0.490803,-0.879699,1.14458,0.475731,-0.899198,1.00213,0.36472,0.438325,1.48024,0.057799,0.737674,1.35542,0.004685,0.66158,1.33289,0.628755,0.731496,1.32044,0.607521,0.645759,1.30733,1
0.37569,-0.149004,1.36875,0.368919,0.196724,1.42821,0.359327,0.520483,1.47194,0.37893,0.673149,1.45302,0.169666,0.374008,1.44965,-0.020496,0.365036,1.40028,0.014976,0.547247,1.33266,0.03899,0.641565,1.3212,0.568419,0.356158,1.42553,0.736648,0.37869,1.34698,0.679921,0.567846,1.30381,0.649618,0.64995,1.29393,0.275784,-0.144546,1.33777,0.286492,-0.525546,1.28389,0.299969,-0.848219,1.4443,0.287989,-0.861218,1.2982,0.453879,-0.144932,1.32116,0.451745,-0.491518,1.20551,0.481267,-0.880775,1.14804,0.465272,-0.900323,1.00596,0.362169,0.442208,1.4633,0.059249,0.727397,1.33931,0.001103,0.680452,1.31736,0.61535,0.729463,1.31593,0.604479,0.650316,1.29617,1
0.370296,-0.144194,1.35031,0.364379,0.200935,1.41161,0.35563,0.523797,1.45717,0.374342,0.674319,1.43882,0.166534,0.376405,1.44077,-0.025239,0.367324,1.38604,0.009458,0.548377,1.31809,0.033236,0.639958,1.30581,0.56472,0.360284,1.41389,0.732967,0.383191,1.32928,0.676014,0.568406,1.28524,0.64564,0.641452,1.27599,0.270339,-0.139449,1.32042,0.27003,-0.495098,1.23965,0.281761,-0.8316,1.41123,0.269203,-0.844377,1.26507,0.448557,-0.140575,1.30158,0.451206,-0.489154,1.19653,0.468246,-0.880474,1.15289,0.450851,-0.899998,1.01075,0.358261,0.445768,1.44806,0.060376,0.722176,1.33083,-0.000619,0.69381,1.30792,0.613711,0.721753,1.30031,0.606158,0.647895,1.29217,1
0.364888,-0.139974,1.3372,0.359441,0.205281,1.39884,0.351238,0.527897,1.44489,0.369495,0.676764,1.42661,0.161353,0.379574,1.42803,-0.03038,0.369698,1.3771,0.004552,0.55143,1.30608,0.026067,0.638542,1.29408,0.560047,0.364665,1.40008,0.729376,0.386793,1.31585,0.672558,0.567436,1.27468,0.64138,0.637183,1.26169,0.264876,-0.134863,1.3086,0.259884,-0.487012,1.22103,0.261953,-0.832062,1.38347,0.249405,-0.844471,1.23743,0.443306,-0.136899,1.28703,0.449515,-0.486884,1.19109,0.451059,-0.879185,1.1531,0.432956,-0.898649,1.01056,0.353722,0.449962,1.43564,0.047923,0.712063,1.316,-0.011791,0.687805,1.29536,0.601337,0.714341,1.28627,0.64684,0.575587,1.30214,1
0.341679,-0.128832,1.30153,0.335927,0.21738,1.36008,0.327601,0.539975,1.40303,0.345846,0.679244,1.3904,0.138464,0.389239,1.38791,-0.05326,0.379311,1.34093,-0.019593,0.553173,1.27214,-0.002951,0.626427,1.25621,0.536663,0.376729,1.35559,0.704154,0.402904,1.27451,0.644633,0.576976,1.2308,0.618862,0.622966,1.21991,0.241377,-0.123534,1.2751,0.19952,-0.470011,1.15569,0.12492,-0.814093,1.30225,0.114136,-0.825861,1.15662,0.421147,-0.12631,1.24897,0.440419,-0.47795,1.1715,0.420694,-0.871029,1.16692,0.400372,-0.889775,1.02583,0.330083,0.462145,1.39452,0.027635,0.695873,1.27895,-0.031524,0.66965,1.25679,0.564878,0.687944,1.23771,0.622978,0.579022,1.2673,1
0.306019,-0.119234,1.27186,0.299124,0.224451,1.32801,0.289764,0.543676,1.36848,0.308545,0.68454,1.35703,0.104749,0.393016,1.34981,-0.094718,0.386133,1.30711,-0.061293,0.549465,1.23867,-0.049869,0.608673,1.22357,0.502136,0.386086,1.32508,0.667802,0.408526,1.24385,0.619922,0.573225,1.20609,0.591765,0.610276,1.19291,0.204132,-0.116451,1.24516,0.126303,-0.457361,1.12233,0.020866,-0.834116,1.15485,0.012199,-0.847723,1.01723,0.38865,-0.114605,1.2191,0.420498,-0.466334,1.15327,0.436566,-0.858241,1.16549,0.41733,-0.877314,1.0279,0.292472,0.466772,1.36057,0.007327,0.676024,1.24511,-0.065332,0.665596,1.22271,0.539145,0.674228,1.21541,0.596891,0.580595,1.257,1
